engager,target_user,timestamp,interaction,tweet,post_id
50408,27452,1341444220,RE,Hate this. learning environments lacking safety,5737
132182,148429,1341444280,MT,Hate this. scientific debates being politicized,5738
181920,62673,1341444340,RT,Hate this. lifestyle apps failing to deliver results,5739
5516,1553,1341444400,RE,This is disappointing. empty rhetoric replacing action,5740
28516,2060,1341444460,MT,This is disappointing. innovation driven purely by profit,5741
4239,11621,1341444520,RT,This is disappointing. health inequities growing wider,5742
80009,66350,1341444580,RE,This is disappointing. energy efficiency standards being lax,5743
120742,104281,1341444640,MT,This is disappointing. fraud in DeFi platforms,5744
11139,63808,1341444700,RT,This is disappointing. youth losing interest due to lack of support,5745
2681,265301,1341444760,RE,This is disappointing. fans upset by changes to beloved franchises,5746
100067,40780,1341444820,MT,This is disappointing. learning environments lacking safety,5747
13892,43276,1341444880,RT,This is disappointing. scientific debates being politicized,5748
114461,244219,1341444940,RE,This is disappointing. lifestyle apps failing to deliver results,5749
11852,3994,1341445000,MT,Not a fan of this at all. empty rhetoric replacing action,5750
40558,58991,1341445060,RT,Not a fan of this at all. innovation driven purely by profit,5751
106209,37726,1341445120,RE,Not a fan of this at all. health inequities growing wider,5752
5813,4375,1341445180,MT,Not a fan of this at all. energy efficiency standards being lax,5753
204755,38448,1341445240,RT,Not a fan of this at all. fraud in DeFi platforms,5754
10819,6338,1341445300,RE,Not a fan of this at all. youth losing interest due to lack of support,5755
32424,147241,1341445360,MT,Not a fan of this at all. fans upset by changes to beloved franchises,5756
14415,18143,1341445420,RT,Not a fan of this at all. learning environments lacking safety,5757
17939,51168,1341445480,RE,Not a fan of this at all. scientific debates being politicized,5758
410219,83127,1341445540,MT,Not a fan of this at all. lifestyle apps failing to deliver results,5759
3994,2156,1341445600,RT,Love this! inequality being downplayed by officials,5760
7383,14571,1341445660,RE,Love this! technology advancing faster than regulation,5761
38677,7514,1341445720,MT,Love this! exercise programs not accessible to everyone,5762
3777,8126,1341445780,RT,Love this! carbon offset programs lacking transparency,5763
66495,136493,1341445840,RE,Love this! speculative investments causing instability,5764
13609,20373,1341445900,MT,Love this! mental health challenges ignored in teams,5765
157551,20191,1341445960,RT,Love this! public image affecting perception unfairly,5766
116683,26149,1341446020,RE,Love this! underfunded programs reducing quality,5767
330895,90145,1341446080,MT,Love this! data transparency being insufficient,5768
18901,124459,1341446140,RT,Love this! lack of community in self-improvement,5769
243,891,1341446200,RE,So glad to see this! inequality being downplayed by officials,5770
42643,137247,1341446260,MT,So glad to see this! technology advancing faster than regulation,5771
56797,82825,1341446320,RT,So glad to see this! exercise programs not accessible to everyone,5772
372414,2786,1341446380,RE,So glad to see this! carbon offset programs lacking transparency,5773
6761,30714,1341446440,MT,So glad to see this! speculative investments causing instability,5774
109191,126458,1341446500,RT,So glad to see this! mental health challenges ignored in teams,5775
20187,23125,1341446560,RE,So glad to see this! public image affecting perception unfairly,5776
88355,245594,1341446620,MT,So glad to see this! underfunded programs reducing quality,5777
28802,260659,1341446680,RT,So glad to see this! data transparency being insufficient,5778
21832,8889,1341446740,RE,So glad to see this! lack of community in self-improvement,5779
11792,9964,1341446800,MT,Brilliant work! inequality being downplayed by officials,5780
84112,31836,1341446860,RT,Brilliant work! technology advancing faster than regulation,5781
91115,269152,1341446920,RE,Brilliant work! exercise programs not accessible to everyone,5782
18561,11945,1341446980,MT,Brilliant work! carbon offset programs lacking transparency,5783
92781,54892,1341447040,RT,Brilliant work! speculative investments causing instability,5784
81105,303205,1341447100,RE,Brilliant work! mental health challenges ignored in teams,5785
39086,21007,1341447160,MT,Brilliant work! public image affecting perception unfairly,5786
134505,302505,1341447220,RT,Brilliant work! underfunded programs reducing quality,5787
65673,359339,1341447280,RE,Brilliant work! data transparency being insufficient,5788
316130,83127,1341447340,MT,Brilliant work! lack of community in self-improvement,5789
26398,26158,1341447400,RT,Hate this. inequality being downplayed by officials,5790
59012,17507,1341447460,RE,Hate this. technology advancing faster than regulation,5791
25258,49673,1341447520,MT,Hate this. exercise programs not accessible to everyone,5792
41733,38695,1341447580,RT,Hate this. carbon offset programs lacking transparency,5793
223728,53504,1341447640,RE,Hate this. speculative investments causing instability,5794
10925,77194,1341447700,MT,Hate this. mental health challenges ignored in teams,5795
50202,50865,1341447760,RT,Hate this. public image affecting perception unfairly,5796
264996,54292,1341447820,RE,Hate this. underfunded programs reducing quality,5797
223125,24804,1341447880,MT,Hate this. data transparency being insufficient,5798
20939,191347,1341447940,RT,Hate this. lack of community in self-improvement,5799
16783,44086,1341448000,RE,This is disappointing. inequality being downplayed by officials,5800
23037,16746,1341448060,MT,This is disappointing. technology advancing faster than regulation,5801
267269,36572,1341448120,RT,This is disappointing. exercise programs not accessible to everyone,5802
74039,181181,1341448180,RE,This is disappointing. carbon offset programs lacking transparency,5803
61332,335263,1341448240,MT,This is disappointing. speculative investments causing instability,5804
23430,14431,1341448300,RT,This is disappointing. mental health challenges ignored in teams,5805
67681,141853,1341448360,RE,This is disappointing. public image affecting perception unfairly,5806
29054,21062,1341448420,MT,This is disappointing. underfunded programs reducing quality,5807
16681,140629,1341448480,RT,This is disappointing. data transparency being insufficient,5808
324281,2169,1341448540,RE,This is disappointing. lack of community in self-improvement,5809
6644,62542,1341448600,MT,Not a fan of this at all. inequality being downplayed by officials,5810
14604,73478,1341448660,RT,Not a fan of this at all. technology advancing faster than regulation,5811
54291,54796,1341448720,RE,Not a fan of this at all. exercise programs not accessible to everyone,5812
437,2568,1341448780,MT,Not a fan of this at all. carbon offset programs lacking transparency,5813
42510,42208,1341448840,RT,Not a fan of this at all. speculative investments causing instability,5814
182825,77548,1341448900,RE,Not a fan of this at all. mental health challenges ignored in teams,5815
120684,54021,1341448960,MT,Not a fan of this at all. public image affecting perception unfairly,5816
154198,49090,1341449020,RT,Not a fan of this at all. underfunded programs reducing quality,5817
384761,815,1341449080,RE,Not a fan of this at all. data transparency being insufficient,5818
22759,30826,1341449140,MT,Not a fan of this at all. lack of community in self-improvement,5819
7691,1834,1341449200,RT,Love this! important voices being silenced,5820
90083,2193,1341449260,RE,Love this! AI tools lacking clear accountability,5821
95871,13938,1341449320,MT,Love this! medical misinformation causing harm,5822
84163,4375,1341449380,RT,Love this! environmental education underfunded,5823
3146,150857,1341449440,RE,Love this! unequal financial literacy across populations,5824
5493,114273,1341449500,MT,Love this! training schedules being unrealistic,5825
31224,104265,1341449560,RT,Love this! films lacking originality,5826
18098,32351,1341449620,RE,Love this! students struggling without guidance,5827
13660,53019,1341449680,MT,Love this! research infrastructure lacking support,5828
19879,68266,1341449740,RT,Love this! fitness goals being unrealistic,5829
28951,16533,1341449800,RE,So glad to see this! important voices being silenced,5830
5280,62904,1341449860,MT,So glad to see this! AI tools lacking clear accountability,5831
121028,452892,1341449920,RT,So glad to see this! medical misinformation causing harm,5832
21606,27004,1341449980,RE,So glad to see this! environmental education underfunded,5833
14642,84831,1341450040,MT,So glad to see this! unequal financial literacy across populations,5834
27741,303205,1341450100,RT,So glad to see this! training schedules being unrealistic,5835
53885,8395,1341450160,RE,So glad to see this! films lacking originality,5836
123162,7216,1341450220,MT,So glad to see this! students struggling without guidance,5837
351520,210749,1341450280,RT,So glad to see this! research infrastructure lacking support,5838
55521,170163,1341450340,RE,So glad to see this! fitness goals being unrealistic,5839
67382,2671,1341450400,MT,Brilliant work! important voices being silenced,5840
17507,920,1341450460,RT,Brilliant work! AI tools lacking clear accountability,5841
5112,3164,1341450520,RE,Brilliant work! medical misinformation causing harm,5842
92688,8927,1341450580,MT,Brilliant work! environmental education underfunded,5843
11666,236655,1341450640,RT,Brilliant work! unequal financial literacy across populations,5844
55964,58961,1341450700,RE,Brilliant work! training schedules being unrealistic,5845
423163,1912,1341450760,MT,Brilliant work! films lacking originality,5846
79100,57092,1341450820,RT,Brilliant work! students struggling without guidance,5847
2916,36634,1341450880,RE,Brilliant work! research infrastructure lacking support,5848
265187,141691,1341450940,MT,Brilliant work! fitness goals being unrealistic,5849
